,Magnetic Field (Oe),True Field (Oe),Field correction
3079,25920.71,5174129.428514813,-5148208.718514813
3080,26094.283,5186338.958225393,-5160244.675225393
3081,26229.442,5192108.284569987,-5165878.842569987
3082,26283.2505,5198226.603549421,-5171943.353049421
3083,26372.9325,5203464.68700426,-5177091.75450426
3084,26477.0195,5209386.95836686,-5182909.938866859
3085,26645.9325,5216216.948636435,-5189571.016136435
3086,26700.0245,5221263.415163281,-5194563.390663281
3087,26793.5195,5227482.686381313,-5200689.166881313
3089,28712.993,5345251.001215882,-5316538.008215882
3090,28766.66,5350838.731941866,-5322072.071941866
3091,28860.0145,5356805.11719498,-5327945.102694981
3092,29045.1695,5362209.238750849,-5333164.069250849
3093,29106.4635,5369087.054472033,-5339980.590972033
3094,29272.128,5380165.682039215,-5350893.554039216
3095,29417.879,5385724.099206538,-5356306.220206538
3096,29484.3995,5391867.02222982,-5362382.622729819
3097,29586.2265,5398009.285598313,-5368423.059098314
3098,29671.106,5404052.309763565,-5374381.203763565
3099,29836.3465,5409473.671740978,-5379637.325240978
3100,29973.199,5421666.449941751,-5391693.250941751
3101,30030.6795,5426910.288013745,-5396879.6085137455
3102,30134.625,5433484.14164852,-5403349.51664852
3103,30239.5605,5438642.891848018,-5408403.331348019
3104,30338.1415,5444972.071527863,-5414633.930027863
3105,30432.201,5450462.875151249,-5420030.674151248
3106,30534.452,5456781.643289318,-5426247.191289319
3107,30645.461,5462349.603099794,-5431704.142099794
3108,30817.4785,5475088.385384427,-5444270.906884427
3109,30954.6145,5479824.833146113,-5448870.218646113
3110,31017.887,5486045.467887439,-5455027.580887439
3111,31116.043,5491626.727243475,-5460510.684243475
3112,31215.047,5497856.374037181,-5466641.327037181
3113,31399.7755,5509373.0895994855,-5477973.314099485
3114,31471.6625,5515459.788785881,-5483988.126285882
3115,31569.959,5521199.4724576445,-5489629.513457645
3116,31674.046,5527353.411909331,-5495679.365909331
3117,31782.511,5533031.863893308,-5501249.352893308
3118,31889.2815,5538684.332284183,-5506795.050784184
3119,32060.031,5544280.465812651,-5512220.434812651
3120,32118.076,5556399.545141711,-5524281.469141711
3121,32315.376,5562623.391363552,-5530308.015363552
3122,32446.8605,5573581.453215907,-5541134.592715907
3123,32522.844,5579422.798340797,-5546899.954340798
3124,32631.169,5585326.6040270785,-5552695.435027079
3125,32805.4475,5591089.165216912,-5558283.717716912
3126,32860.387,5596809.018730656,-5563948.631730656
3127,33028.592,5608273.17871834,-5575244.5867183395
3128,33156.123,5615151.7740713125,-5581995.651071313
3129,33208.803,5620734.751753127,-5587525.948753127
3130,33311.9025,5626202.64120408,-5592890.73870408
3131,33419.379,5632202.026415895,-5598782.647415895
3132,33595.494,5638117.93072166,-5604522.43672166
3133,33654.529,5644045.661146049,-5610391.132146049
3134,33828.527,5655414.584101724,-5621586.057101725
3135,33886.0055,5661323.735490862,-5627437.729990862
3136,34063.8165,5666765.282783256,-5632701.466283256
3137,34121.0135,5673139.317952857,-5639018.304452857
3138,34303.201,5684781.002667375,-5650477.801667375
3139,34366.615,5690342.815272599,-5655976.200272599
3140,34556.4295,5696076.4128524065,-5661519.983352407
3141,34613.629,5701982.974695135,-5667369.345695135
3142,34726.33,5714168.493863114,-5679442.163863114
3143,34839.3165,5720081.169479395,-5685241.852979396
3144,34946.795,5725391.737991918,-5690444.942991918
3145,35057.5175,5731103.133590128,-5696045.616090128
3146,35174.174,5737449.898616538,-5702275.724616539
3147,35291.961,5748948.8904862935,-5713656.929486293
3148,35408.7595,5754422.96657471,-5719014.20707471
3149,35515.8125,5760194.8846611455,-5724679.0721611455
3150,35615.9455,5766130.802298301,-5730514.8567983005
3151,35799.121,5772355.749797632,-5736556.628797632
3152,35865.641,5778609.310575804,-5742743.669575804
3153,36060.5415,5789151.749217412,-5753091.207717412
3154,36115.055,5795564.729446242,-5759449.674446242
3155,36285.8025,5801575.673306294,-5765289.870806294
3156,36345.4025,5807236.803738211,-5770891.401238211
3157,36447.3715,5812726.889207799,-5776279.517707799
3158,36640.8575,5824326.72580027,-5787685.86830027
3159,36708.3675,5830665.077544981,-5793956.710044981
3160,36891.26,5836717.301166654,-5799826.041166654
3161,37021.7575,5848064.91850556,-5811043.161005559
3162,37168.215,5853501.6828745045,-5816333.467874505
3163,37309.0215,5865037.0770952385,-5827728.055595239
3164,37457.7365,5870678.329809665,-5833220.593309665
3165,37601.371,5882590.610687735,-5844989.239687734
3166,37663.5115,5888211.0720146075,-5850547.5605146075
3167,37776.3535,5894591.857740553,-5856815.504240553
3168,37960.5215,5905860.641328482,-5867900.119828482
3169,38027.1815,5911892.570518018,-5873865.389018018
3170,38135.5055,5917557.519881017,-5879422.014381017
3171,38323.4845,5922826.49483202,-5884503.01033202
3172,38385.7675,5929026.769585972,-5890641.002085972
3173,38489.8535,5941037.148572948,-5902547.295072948
3174,38665.2615,5946354.1730213,-5907688.9115213
3175,38719.6365,5952634.998598842,-5913915.362098842
3176,38903.377,5964382.328692742,-5925478.951692741
3177,39033.0275,5969965.639305779,-5930932.611805779
3178,39094.463,5975848.562606744,-5936754.099606743
3179,39204.0585,5981781.354600605,-5942577.296100604
3180,39388.365,5987154.340436088,-5947765.975436088
3181,39523.5195,5998872.768208533,-5959349.248708532
3182,39583.545,6004099.512858945,-5964515.967858945
3183,39777.172,6010775.071938636,-5970997.8999386355
3184,39940.0115,6021884.199300656,-5981944.187800656
3185,40084.211,6034173.221176782,-5994089.010176782
3186,40146.209,6039643.563432652,-5999497.354432652
3187,40257.779,6044623.837731506,-6004366.058731506
3188,40455.93,6056662.179141879,-6016206.249141879
3189,40531.346,6061898.015042227,-6021366.669042227
3190,40643.9065,6068545.049053051,-6027901.142553051
3191,40744.18,6074302.8006812995,-6033558.6206813
3192,40856.459,6079854.5869156495,-6038998.12791565
3193,41056.0175,6091808.60787749,-6050752.59037749
3194,41197.1075,6097021.476368121,-6055824.368868121
3195,41259.393,6103618.247627477,-6062358.854627477
3196,41368.141,6108609.5806061,-6067241.4396061
3197,41538.463,6120240.28686027,-6078701.82386027
3198,41678.5665,6125885.0968030635,-6084206.530303064
3199,41816.2655,6137556.634447233,-6095740.368947233
3200,41951.422,6143055.1085844785,-6101103.686584478
3201,42010.879,6149595.718182149,-6107584.83918215
3202,42112.5665,6155489.8157018665,-6113377.249201867
3203,42210.8655,6160859.803929151,-6118648.938429151
3204,42391.215,6172138.057660322,-6129746.842660322
3205,42459.711,6178777.9894758435,-6136318.278475843
3206,42669.1585,6183475.05490924,-6140805.896409241
3207,42732.9925,6189747.947798507,-6147014.955298508
3208,42915.746,6201029.416804363,-6158113.670804363
3209,43009.9475,6213019.712700219,-6170009.765200219
3210,43154.709,6218605.27240372,-6175450.56340372
3211,43258.9355,6224765.88830103,-6181506.95280103
3212,43453.836,6230420.318671763,-6186966.482671763
3213,43502.5605,6235226.2244484555,-6191723.663948456
3214,43602.9765,6247074.098902908,-6203471.122402908
3215,43778.244,6254015.937602393,-6210237.693602393
3216,43908.033,6259168.952880579,-6215260.919880579
3217,44048.418,6270601.107196447,-6226552.689196448
3218,44115.08,6276057.246951056,-6231942.166951056
3219,44212.389,6281879.784242175,-6237667.395242174
3220,44350.6525,6293656.562278481,-6249305.909778481
3221,44494.707,6299071.129495238,-6254576.422495238
3222,44603.596,6305182.353292471,-6260578.757292471
3223,44788.1855,6310494.368584517,-6265706.183084518
3224,44928.709,6322272.14755314,-6277343.4385531405
3225,44990.709,6328244.3944339,-6283253.6854339
3226,45084.0625,6333443.2098505795,-6288359.1473505795
3227,45187.7265,6339289.5009702705,-6294101.774470271
3228,45295.627,6345283.472163629,-6299987.845163628
3229,45475.131,6356920.672233063,-6311445.541233063
3230,45617.916,6363080.574772124,-6317462.658772124
3231,45677.2325,6367248.31527879,-6321571.08277879
3232,45785.2735,6374770.785572805,-6328985.512072805
3233,45962.801,6385652.166421879,-6339689.365421879
3234,46100.6425,6390946.502437464,-6344845.859937464
3235,46162.221,6396794.557467709,-6350632.336467709
3236,46345.961,6402913.029075868,-6356567.068075868
3237,46481.4005,6414780.156441931,-6368298.75594193
3238,46534.6445,6420110.650105341,-6373576.005605341
3239,46633.789,6426285.408368559,-6379651.619368559
3240,46818.3785,6431099.4152782755,-6384281.036778276
3241,46965.258,6443263.150880026,-6396297.892880025
3242,47110.584,6448701.766637993,-6401591.182637993
3243,47163.545,6455129.796796422,-6407966.2517964225
3244,47257.463,6460109.8440563185,-6412852.381056318
3245,47356.043,6465912.779386924,-6418556.736386924
3246,47459.424,6477308.170797748,-6429848.746797748
3247,47639.3535,6482985.517734441,-6435346.164234441
3248,47772.2505,6488489.373819755,-6440717.123319755
3249,47909.9495,6500481.308369241,-6452571.358869241
3250,47975.623,6506281.49215614,-6458305.86915614
3251,48074.0605,6511855.471659859,-6463781.411159859
3252,48274.75,6523545.324415843,-6475270.574415843
3253,48398.324,6529165.066145097,-6480766.742145097
3254,48461.738,6534791.9612234235,-6486330.223223424
3255,48569.9215,6541681.194953102,-6493111.2734531015
3256,48677.6795,6546390.566538713,-6497712.887038713
3257,48846.8765,6557362.433137439,-6508515.556637439
3258,48999.4045,6563250.109139163,-6514250.704639163
3259,49144.166,6568914.563307966,-6519770.397307966
3260,49285.959,6580464.76929879,-6531178.81029879
3261,49344.57,6586000.602244556,-6536656.032244556
3262,49438.6305,6591965.39537193,-6542526.76487193
3263,49615.168,6597837.315434697,-6548222.1474346975
3264,49673.3555,6602845.403740257,-6553172.048240257
3265,49791.5685,6615206.707792111,-6565415.139292111
3266,49982.9335,6621026.307233668,-6571043.373733668
3267,50050.4415,6626518.955906254,-6576468.5144062545
3268,50153.4005,6631702.45722224,-6581549.05672224
3269,50253.674,6638132.201991337,-6587878.527991338
3270,50349.287,6643938.871012278,-6593589.584012278
3271,50530.91,6654523.175040849,-6603992.265040848
3272,50593.9,6660632.258740798,-6610038.358740797
3273,50710.1345,6666263.316077194,-6615553.1815771945
3274,50823.4005,6672263.263385289,-6621439.862885289
3275,51016.742,6683395.198172368,-6632378.4561723685
3276,51080.154,6688795.283372857,-6637715.129372857
3277,51266.4395,6694722.477194067,-6643456.037694067
3278,51398.633,6706374.302745715,-6654975.669745714
3279,51452.1605,6711859.961769524,-6660407.801269524
3280,51558.506,6717305.5910893055,-6665747.085089305
3281,51660.615,6723388.814398661,-6671728.199398661
3282,51764.279,6729530.137525264,-6677765.858525264
3283,51873.5915,6734964.398956397,-6683090.8074563965
3284,52066.09,6746238.875764092,-6694172.785764093
3285,52128.09,6751575.667657723,-6699447.577657723
3286,52317.9025,6758031.770696344,-6705713.868196344
3287,52379.9025,6762541.77857767,-6710161.876077671
3288,52482.012,6774931.621330618,-6722449.609330618
3289,52590.336,6780299.948256281,-6727709.612256281
3290,52699.367,6786224.538374427,-6733525.171374427
3291,52878.588,6791458.666334878,-6738580.078334877
3292,53017.5605,6802970.132012818,-6749952.571512818
3293,53146.221,6808091.043195676,-6754944.822195676
3294,53204.6915,6814162.939961029,-6760958.2484610295
3295,53297.621,6819581.563073577,-6766283.942073577
3296,53479.949,6831971.8744602185,-6778491.925460218
3297,53556.496,6837060.568749241,-6783504.07274924
3298,53741.084,6842621.717957889,-6788880.633957889
3299,53878.361,6853493.91647206,-6799615.55547206
3300,53942.7615,6859982.824829266,-6806040.063329266
3301,54050.379,6865175.487263565,-6811125.108263565
3302,54153.336,6871090.788832987,-6816937.452832987
3303,54351.201,6877290.897810102,-6822939.696810102
3304,54413.7655,6888176.993036795,-6833763.227536796
3305,54610.502,6894242.241549459,-6839631.739549459
3306,54665.7225,6899145.892173873,-6844480.169673873
3307,54750.742,6906144.986074903,-6851394.244074903
3308,54957.08,6916752.061496319,-6861794.981496319
3309,55096.1915,6922207.6757133985,-6867111.484213399
3310,55224.4295,6933467.513775894,-6878243.084275895
3311,55292.3635,6939042.864097592,-6883750.500597592
3312,55405.9125,6945299.155024723,-6889893.2425247235
3313,55579.2015,6949798.341761981,-6894219.140261981
3314,55639.225,6956317.182323514,-6900677.957323514
3315,55808.699,6966909.772234929,-6911101.073234929
3316,55952.8985,6972977.358329859,-6917024.4598298585
3317,56012.074,6977885.443577568,-6921873.369577568
3318,56119.5505,6983479.399730747,-6927359.849230747
3319,56275.469,6989776.1209096145,-6933500.651909615
3320,56337.752,7001906.645816087,-6945568.893816086
3321,56455.6795,7006474.482215972,-6950018.802715972
3322,56638.5725,7012576.14734614,-6955937.57484614
3324,58433.615,7118955.919134376,-7060522.304134375
3325,58499.994,7124623.027923757,-7066123.033923757
3326,58609.166,7130429.588969769,-7071820.422969769
3327,58718.4765,7135386.610259833,-7076668.133759833
3328,58825.3885,7140979.264259292,-7082153.875759291
3329,59004.752,7153086.447134311,-7094081.695134311
3330,59072.6855,7158563.017700695,-7099490.332200696
3331,59175.924,7163573.998347554,-7104398.074347555
3332,59363.9005,7169392.762865213,-7110028.862365212
3333,59422.6525,7180643.980518249,-7121221.328018249
3334,59600.887,7187293.464657169,-7127692.577657169
3335,59663.0295,7191316.288858057,-7131653.259358057
3336,59861.0335,7203150.408744762,-7143289.375244762
3337,59928.4005,7208701.50719825,-7148773.1066982495
3338,60117.6505,7215073.7747696005,-7154956.1242696
3339,60250.6895,7226201.162871712,-7165950.473371712
3340,60368.332,7231199.493508043,-7170831.161508042
3341,60462.957,7242250.924514053,-7181787.967514053
3342,60607.1545,7248043.733895907,-7187436.579395907
3343,60713.6425,7254190.463890747,-7193476.821390747
3344,60892.018,7259097.627988442,-7198205.609988442
3345,61027.459,7269865.380230669,-7208837.921230669
3346,61090.0235,7276479.095167735,-7215389.0716677345
3347,61192.416,7281354.972303321,-7220162.55630332
3348,61291.8415,7287748.926530128,-7226457.085030128
3349,61391.693,7292900.416471609,-7231508.723471609
3350,61494.5095,7298727.6461472325,-7237233.136647233
3351,61678.529,7304118.349917246,-7242439.820917246
3352,61742.2245,7315583.4741803985,-7253841.249680399
3353,61937.973,7319991.31977377,-7258053.34677377
3354,61996.018,7326245.389520669,-7264249.371520669
3355,62089.793,7332342.671737915,-7270252.878737915
3356,62189.502,7338341.354187323,-7276151.852187322
3357,62368.4435,7342550.865768777,-7280182.422268777
3358,62503.461,7354791.683178546,-7292288.222178546
3359,62562.494,7359353.853416782,-7296791.359416782
3360,62674.3475,7365973.21083695,-7303298.86333695
3361,62768.125,7371322.300146138,-7308554.175146138
3362,62857.666,7376103.16021547,-7313245.49421547
3363,62965.1425,7382831.3745893305,-7319866.23208933
3364,63073.043,7387854.966835444,-7324781.923835444
3365,63235.883,7399389.739856255,-7336153.856856255
3366,63299.1525,7404544.841246731,-7341245.688746731
3367,63406.486,7410983.4884114675,-7347577.002411468
3368,63512.5505,7415688.360120978,-7352175.809620978
3369,63693.1855,7422293.07813399,-7358599.89263399
3370,63848.965,7432984.424844878,-7369135.459844878
3371,63989.629,7438375.956672136,-7374386.327672136
3372,64051.4885,7450439.78529955,-7386388.29679955
3373,64163.0605,7455339.462046899,-7391176.401546899
3374,64334.5135,7461607.831373912,-7397273.317873912
3375,64388.6035,7467175.847749061,-7402787.244249061
3376,64572.488,7472344.905365264,-7407772.417365264
3377,64627.002,7477747.550205367,-7413120.548205366
3378,64800.295,7488628.785994776,-7423828.490994776
3379,64948.7265,7494256.287371429,-7429307.560871429
3380,65011.998,7500101.194130708,-7435089.196130709
3381,65118.4865,7511239.343814183,-7446120.857314183
3382,65303.6385,7516695.777065032,-7451392.138565032
3383,65444.7285,7523115.428183152,-7457670.699683152
3384,65508.8455,7533759.985801145,-7468251.140301146
3385,65691.742,7538677.181221982,-7472985.439221983
3386,65763.629,7544710.75298897,-7478947.12398897
3387,65954.1485,7555715.853971069,-7489761.705471069
3388,66081.2535,7560728.560813566,-7494647.307313566
3389,66217.3985,7572616.224174968,-7506398.825674968
3390,66283.637,7577847.746369228,-7511564.109369228
3391,66464.6955,7583517.462151969,-7517052.7666519685
3392,66602.6795,7594428.585657091,-7527825.906157091
3393,66674.707,7600402.368570823,-7533727.661570823
3394,66862.543,7605226.706843925,-7538364.163843925
3395,66998.125,7616829.203839498,-7549831.078839498
3396,67123.8165,7622281.145697632,-7555157.329197632
3397,67254.1755,7627909.055100104,-7560654.879600104
3398,67379.727,7639223.720014491,-7571843.993014491
3399,67525.336,7645004.326090862,-7577478.990090862
